Operator,Opref,Sitengr,Antennaht,Transtype,Freqband,Powerdbw,Maxpwrdbw,Maxpwrdbm,Sitelat,Sitelng
T-Mobile,90643,TQ4058671194,39,GSM,1800,26,32,,51.421806,0.022192
T-Mobile,90645,TQ2458596338,21,GSM,1800,25,32,,51.651545,-0.198937
T-Mobile,90645,TQ2458596338,21,GSM,1800,25,32,,51.651545,-0.198937
T-Mobile,90645,TQ2458596338,17,GSM,1800,26,32,,51.651545,-0.198937
T-Mobile,90646,TQ4937086785,49,GSM,1800,26,32,,51.559663,0.155047
T-Mobile,90646,TQ4937086785,49,GSM,1800,25,32,,51.559663,0.155047
T-Mobile,90646,TQ4937086785,49,GSM,1800,26,32,,51.559663,0.155047
T-Mobile,90647,TQ4149690790,17,GSM,1800,27,32,,51.597685,0.043138
T-Mobile,90647,TQ4149690790,17,GSM,1800,27,32,,51.597685,0.043138
T-Mobile,90647,TQ4149690790,17,GSM,1800,27,32,,51.597685,0.043138
T-Mobile,90648,TQ4215095950,20,GSM,1800,26,32,,51.643891,0.054669
T-Mobile,90648,TQ4215095950,20,GSM,1800,26,32,,51.643891,0.054669
T-Mobile,90648,TQ4215095950,20,GSM,1800,26,32,,51.643891,0.054669
T-Mobile,90649,TQ3335670675,21,GSM,1800,26,32,,51.418889,-0.081935
T-Mobile,90649,TQ3335670675,21,GSM,1800,22,32,,51.418889,-0.081935
T-Mobile,90655,TQ2596263414,39.4,GSM,1800,24,32,,51.355318,-0.190801
T-Mobile,90655,TQ2596263414,39.4,GSM,1800,24,32,,51.355318,-0.190801
T-Mobile,90655,TQ2596263414,39.4,GSM,1800,25,32,,51.355318,-0.190801
T-Mobile,90656,TQ4685083700,47.4,GSM,1800,26,32,,51.532602,0.117429
T-Mobile,90656,TQ4685083700,46.7,GSM,1800,25,32,,51.532602,0.117429
T-Mobile,90656,TQ4685083700,47.4,GSM,1800,26,32,,51.532602,0.117429
T-Mobile,90671,TQ1102796575,46,GSM,1800,25,32,,51.656517,-0.394775
T-Mobile,90671,TQ1102796575,44,GSM,1800,25,32,,51.656517,-0.394775
T-Mobile,90671,TQ1102796575,42,GSM,1800,25,32,,51.656517,-0.394775
T-Mobile,90674,TQ1804569490,32.5,GSM,1800,25,32,,51.411634,-0.302438
T-Mobile,90674,TQ1804569490,32.5,GSM,1800,25,32,,51.411634,-0.302438
T-Mobile,90674,TQ1804569490,32.5,GSM,1800,25,32,,51.411634,-0.302438
T-Mobile,90677,TQ0982586850,21,GSM,1800,26,32,,51.569337,-0.415194
T-Mobile,90677,TQ0982586850,21,GSM,1800,26,32,,51.569337,-0.415194
T-Mobile,90677,TQ0982586850,21,GSM,1800,26,32,,51.569337,-0.415194
T-Mobile,90682,TQ1990096950,25,GSM,1800,26,32,,51.658065,-0.266422
T-Mobile,90682,TQ1990096950,25,GSM,1800,26,32,,51.658065,-0.266422
T-Mobile,90682,TQ1990096950,25,GSM,1800,26,32,,51.658065,-0.266422
T-Mobile,90684,TQ1552594300,29,GSM,1800,24,32,,51.635162,-0.330524
T-Mobile,90684,TQ1552594300,29,GSM,1800,24,32,,51.635162,-0.330524
T-Mobile,90684,TQ1552594300,29,GSM,1800,24,32,,51.635162,-0.330524
T-Mobile,90685,TQ3942979284,22.2,GSM,1800,25,32,,51.494798,0.008751
T-Mobile,90685,TQ3942979284,22.2,GSM,1800,26,32,,51.494798,0.008751
T-Mobile,90685,TQ3942979284,22.2,GSM,1800,26,32,,51.494798,0.008751
T-Mobile,90686,TQ5640080680,15,GSM,1800,25,32,,51.502901,0.253678
T-Mobile,90686,TQ5640080680,15,GSM,1800,25,32,,51.502901,0.253678
T-Mobile,90686,TQ5640080680,15,GSM,1800,25,32,,51.502901,0.253678
T-Mobile,90702,TQ3374491336,38.1,GSM,1800,26,32,,51.604487,-0.068519
T-Mobile,90702,TQ3374491336,38.1,GSM,1800,26,32,,51.604487,-0.068519
T-Mobile,90702,TQ3374491336,38.1,GSM,1800,26,32,,51.604487,-0.068519
T-Mobile,90703,TQ3220091500,18,GSM,1800,25,32,,51.606325,-0.090741
T-Mobile,90703,TQ3220091500,18,GSM,1800,25,32,,51.606325,-0.090741
T-Mobile,90703,TQ3220091500,18,GSM,1800,25,32,,51.606325,-0.090741
T-Mobile,90705,TQ3460093550,83,GSM,1800,26,32,,51.62418,-0.055314
T-Mobile,90705,TQ3460093550,83,GSM,1800,26,32,,51.62418,-0.055314
T-Mobile,90705,TQ3460093550,83,GSM,1800,26,32,,51.62418,-0.055314
T-Mobile,90706,TQ3390090250,19,GSM,1800,26,32,,51.594689,-0.066682
T-Mobile,90706,TQ3390090250,19,GSM,1800,25,32,,51.594689,-0.066682
T-Mobile,90706,TQ3390090250,19,GSM,1800,26,32,,51.594689,-0.066682
T-Mobile,90707,TQ3733791117,16.3,GSM,1800,26,32,,51.601654,-0.016749
T-Mobile,90707,TQ3733791117,16.3,GSM,1800,26,32,,51.601654,-0.016749
T-Mobile,90707,TQ3733791117,16.3,GSM,1800,26,32,,51.601654,-0.016749
T-Mobile,90708,TQ3605090000,21,GSM,1800,26,32,,51.591927,-0.035756
T-Mobile,90708,TQ3605090000,21,GSM,1800,26,32,,51.591927,-0.035756
T-Mobile,90708,TQ3605090000,21,GSM,1800,26,32,,51.591927,-0.035756
T-Mobile,90709,TQ3895088250,21,GSM,1800,26,32,,51.575493,0.005394
T-Mobile,90709,TQ3895088250,21,GSM,1800,26,32,,51.575493,0.005394
T-Mobile,90709,TQ3895088250,21,GSM,1800,26,32,,51.575493,0.005394
T-Mobile,90710,TQ3315089350,23,GSM,1800,26,32,,51.586779,-0.077846
T-Mobile,90710,TQ3315089350,23,GSM,1800,27,32,,51.586779,-0.077846
T-Mobile,90710,TQ3315089350,23,GSM,1800,27,32,,51.586779,-0.077846
T-Mobile,90711,TQ3115090250,55,GSM,1800,27,32,,51.595336,-0.106364
T-Mobile,90711,TQ3115090250,55,GSM,1800,27,32,,51.595336,-0.106364
T-Mobile,90711,TQ3115090250,55,GSM,1800,27,32,,51.595336,-0.106364
T-Mobile,90712,TQ3090092400,15,GSM,1800,25,32,,51.614718,-0.109169
T-Mobile,90712,TQ3090092400,15,GSM,1800,25,32,,51.614718,-0.109169
T-Mobile,90712,TQ3090092400,15,GSM,1800,24,32,,51.614718,-0.109169
T-Mobile,90713,TQ2993091526,22.5,GSM,1800,26,32,,51.607087,-0.123496
T-Mobile,90713,TQ2993091526,22.5,GSM,1800,26,32,,51.607087,-0.123496
T-Mobile,90713,TQ2993091526,22.5,GSM,1800,26,32,,51.607087,-0.123496
T-Mobile,90714,TQ2910092050,45,GSM,1800,25,32,,51.611988,-0.135284
T-Mobile,90714,TQ2910092050,45,GSM,1800,25,32,,51.611988,-0.135284
T-Mobile,90714,TQ2910092050,45,GSM,1800,25,32,,51.611988,-0.135284
T-Mobile,90715,TQ3360087975,29,GSM,1800,26,32,,51.574315,-0.071877
T-Mobile,90715,TQ3360087975,29,GSM,1800,25,32,,51.574315,-0.071877
T-Mobile,90715,TQ3360087975,29,GSM,1800,26,32,,51.574315,-0.071877
T-Mobile,90716,TQ1283080250,19,GSM,1800,24,32,,51.509417,-0.373966
T-Mobile,90716,TQ1283080250,19,GSM,1800,26,32,,51.509417,-0.373966
T-Mobile,90716,TQ1283080250,19,GSM,1800,24,32,,51.509417,-0.373966
T-Mobile,90717,TQ3316094130,17,GSM,1800,26,32,,51.629735,-0.075886
T-Mobile,90717,TQ3316094130,17,GSM,1800,26,32,,51.629735,-0.075886
T-Mobile,90717,TQ3316094130,17,GSM,1800,26,32,,51.629735,-0.075886
T-Mobile,90718,TQ3050085950,28,GSM,1800,28,32,,51.556841,-0.117342
T-Mobile,90718,TQ3050085950,28,GSM,1800,29,32,,51.556841,-0.117342
T-Mobile,90718,TQ3050085950,28,GSM,1800,28,32,,51.556841,-0.117342
T-Mobile,90719,TQ2945786161,25,GSM,1800,26,32,,51.558978,-0.132302
T-Mobile,90719,TQ2945786161,25,GSM,1800,26,32,,51.558978,-0.132302
T-Mobile,90719,TQ2945786161,25,GSM,1800,26,32,,51.558978,-0.132302
T-Mobile,90720,TQ3300086275,19,GSM,1800,26,32,,51.559178,-0.081174
T-Mobile,90720,TQ3300086275,19,GSM,1800,26,32,,51.559178,-0.081174
T-Mobile,90720,TQ3300086275,19,GSM,1800,26,32,,51.559178,-0.081174
T-Mobile,90721,TQ3458085210,26.5,GSM,1800,27,32,,51.549232,-0.058801
T-Mobile,90721,TQ3458085210,26.5,GSM,1800,25,32,,51.549232,-0.058801
T-Mobile,90721,TQ3458085210,26.5,GSM,1800,24,32,,51.549232,-0.058801
T-Mobile,90722,TQ3666083800,63,GSM,1800,24,32,,51.53606,-0.029365
T-Mobile,90722,TQ3666083800,63,GSM,1800,24,32,,51.53606,-0.029365
T-Mobile,90722,TQ3666083800,63,GSM,1800,27,32,,51.53606,-0.029365
T-Mobile,90723,TQ3390083875,35,GSM,1800,26,32,,51.537395,-0.069111
T-Mobile,90723,TQ3390083875,35,GSM,1800,25,32,,51.537395,-0.069111
T-Mobile,90723,TQ3390083875,35,GSM,1800,25,32,,51.537395,-0.069111
T-Mobile,90724,TQ3210083350,32,GSM,1800,26,32,,51.533101,-0.095249
T-Mobile,90724,TQ3210083350,32,GSM,1800,26,32,,51.533101,-0.095249
T-Mobile,90724,TQ3210083350,32,GSM,1800,26,32,,51.533101,-0.095249
T-Mobile,90726,TQ3649082491,31.7,GSM,1800,8,32,,51.524337,-0.032322
T-Mobile,90726,TQ3649082491,32.2,GSM,1800,8,32,,51.524337,-0.032322
T-Mobile,90726,TQ3649082491,31.7,GSM,1800,7,32,,51.524337,-0.032322
T-Mobile,90727,TQ3805087090,17,GSM,1800,27,32,,51.565289,-0.008043
T-Mobile,90727,TQ3805087090,17,GSM,1800,27,32,,51.565289,-0.008043
T-Mobile,90727,TQ3805087090,17,GSM,1800,27,32,,51.565289,-0.008043
T-Mobile,90728,TQ3940084750,35,GSM,1800,25,32,,51.543927,0.010496
T-Mobile,90728,TQ3940084750,35,GSM,1800,26,32,,51.543927,0.010496
T-Mobile,90728,TQ3940084750,35,GSM,1800,24,32,,51.543927,0.010496
T-Mobile,90729,TQ4065085175,35,GSM,1800,25,32,,51.547437,0.028682
T-Mobile,90729,TQ4065085175,35,GSM,1800,25,32,,51.547437,0.028682
T-Mobile,90729,TQ4065085175,35,GSM,1800,25,32,,51.547437,0.028682
T-Mobile,90730,TQ4022983245,58,GSM,1800,26,32,,51.530197,0.021845
T-Mobile,90730,TQ4022983245,58,GSM,1800,26,32,,51.530197,0.021845
T-Mobile,90730,TQ4022983245,58,GSM,1800,26,32,,51.530197,0.021845
T-Mobile,90732,TQ4260083400,31.2,GSM,1800,25,32,,51.530996,0.056069
T-Mobile,90732,TQ4260083400,31.2,GSM,1800,25,32,,51.530996,0.056069
T-Mobile,90732,TQ4260083400,31.2,GSM,1800,24,32,,51.530996,0.056069
T-Mobile,90734,TQ4914084710,22,GSM,1800,25,32,,51.541078,0.150851
T-Mobile,90734,TQ4914084710,24,GSM,1800,25,32,,51.541078,0.150851
T-Mobile,90734,TQ4914084710,22,GSM,1800,25,32,,51.541078,0.150851
T-Mobile,90736,TQ2675080850,62,GSM,1800,26,32,,51.511858,-0.173248
T-Mobile,90736,TQ2675080850,62,GSM,1800,26,32,,51.511858,-0.173248
T-Mobile,90736,TQ2675080850,62,GSM,1800,26,32,,51.511858,-0.173248
T-Mobile,90740,TQ3202778988,64.9,GSM,1800,26,32,,51.493915,-0.097935
T-Mobile,90740,TQ3202778988,64.9,GSM,1800,26,32,,51.493915,-0.097935
T-Mobile,90740,TQ3202778988,64.9,GSM,1800,26,32,,51.493915,-0.097935
T-Mobile,90741,TQ3209877435,27.8,GSM,1800,26,32,,51.47994,-0.097494
T-Mobile,90741,TQ3209877435,27.8,GSM,1800,27,32,,51.47994,-0.097494
T-Mobile,90741,TQ3209877435,27.8,GSM,1800,27,32,,51.47994,-0.097494
T-Mobile,90742,TQ3078477616,58.9,GSM,1800,26,32,,51.481873,-0.116341
T-Mobile,90742,TQ3078477616,58.9,GSM,1800,26,32,,51.481873,-0.116341
T-Mobile,90742,TQ3078477616,58.9,GSM,1800,26,32,,51.481873,-0.116341
T-Mobile,90744,TQ3278576300,25.6,GSM,1800,24,32,,51.469579,-0.088032
T-Mobile,90744,TQ3278576300,25.6,GSM,1800,25,32,,51.469579,-0.088032
T-Mobile,90744,TQ3278576300,25.6,GSM,1800,26,32,,51.469579,-0.088032
T-Mobile,90746,TQ3128473215,24,GSM,1800,26,32,,51.442202,-0.110778
T-Mobile,90746,TQ3128473215,24,GSM,1800,26,32,,51.442202,-0.110778
T-Mobile,90746,TQ3128473215,24,GSM,1800,26,32,,51.442202,-0.110778
T-Mobile,90749,TQ3257671417,26.5,GSM,1800,26,32,,51.425741,-0.09287
T-Mobile,90749,TQ3257671417,26.5,GSM,1800,26,32,,51.425741,-0.09287
T-Mobile,90749,TQ3257671417,26.5,GSM,1800,26,32,,51.425741,-0.09287
T-Mobile,90752,TQ3815071850,34,GSM,1800,24,32,,51.428301,-0.012569
T-Mobile,90752,TQ3815071850,34,GSM,1800,26,32,,51.428301,-0.012569
T-Mobile,90752,TQ3815071850,34,GSM,1800,26,32,,51.428301,-0.012569
T-Mobile,90753,TQ3648072160,17.5,GSM,1800,25,32,,51.431492,-0.036459
T-Mobile,90753,TQ3648072160,17.5,GSM,1800,25,32,,51.431492,-0.036459
T-Mobile,90753,TQ3648072160,17.5,GSM,1800,25,32,,51.431492,-0.036459
T-Mobile,90755,TQ4440072250,16,GSM,1800,26,32,,51.430338,0.077445
T-Mobile,90755,TQ4440072250,16,GSM,1800,26,32,,51.430338,0.077445
T-Mobile,90755,TQ4440072250,16,GSM,1800,26,32,,51.430338,0.077445
T-Mobile,90757,TQ3706876773,54,GSM,1800,25,32,,51.472808,-0.026217
T-Mobile,90757,TQ3706876773,54,GSM,1800,25,32,,51.472808,-0.026217
T-Mobile,90757,TQ3706876773,54,GSM,1800,25,32,,51.472808,-0.026217
T-Mobile,90759,TQ3582077800,16,GSM,1800,26,32,,51.482339,-0.043782
T-Mobile,90759,TQ3582077800,16,GSM,1800,26,32,,51.482339,-0.043782
T-Mobile,90759,TQ3582077800,16,GSM,1800,26,32,,51.482339,-0.043782
T-Mobile,90760,TQ3435076330,26,GSM,1800,26,32,,51.469479,-0.0655
T-Mobile,90760,TQ3435076330,26,GSM,1800,26,32,,51.469479,-0.0655
T-Mobile,90760,TQ3435076330,21,GSM,1800,26,32,,51.469479,-0.0655
T-Mobile,90761,TQ3453677362,46,GSM,1800,26,32,,51.47871,-0.062431
T-Mobile,90761,TQ3453677362,46,GSM,1800,26,32,,51.47871,-0.062431
T-Mobile,90761,TQ3453677362,46,GSM,1800,26,32,,51.47871,-0.062431
T-Mobile,90763,TQ3178974426,52,GSM,1800,27,32,,51.452969,-0.103064
T-Mobile,90763,TQ3178974426,49,GSM,1800,25,32,,51.452969,-0.103064
T-Mobile,90763,TQ3178974426,49,GSM,1800,27,32,,51.452969,-0.103064
T-Mobile,90768,TQ1760089000,19,GSM,1800,25,32,,51.587093,-0.30233
T-Mobile,90768,TQ1760089000,19,GSM,1800,25,32,,51.587093,-0.30233
T-Mobile,90768,TQ1760089000,19,GSM,1800,25,32,,51.587093,-0.30233
T-Mobile,90769,TQ1975084250,75,GSM,1800,20,32,,51.543946,-0.272926
T-Mobile,90769,TQ1975084250,75,GSM,1800,26,32,,51.543946,-0.272926
T-Mobile,90769,TQ1975084250,75,GSM,1800,26,32,,51.543946,-0.272926
T-Mobile,90770,TQ1787585250,16,GSM,1800,27,32,,51.553329,-0.29962
T-Mobile,90770,TQ1787585250,16,GSM,1800,26,32,,51.553329,-0.29962
T-Mobile,90770,TQ1787585250,16,GSM,1800,26,32,,51.553329,-0.29962
T-Mobile,90773,TQ1820082800,19,GSM,1800,24,32,,51.53124,-0.295757
T-Mobile,90773,TQ1820082800,19,GSM,1800,25,32,,51.53124,-0.295757
T-Mobile,90773,TQ1820082800,19,GSM,1800,25,32,,51.53124,-0.295757
T-Mobile,90774,TQ1780080050,19,GSM,1800,26,32,,51.506605,-0.302441
T-Mobile,90774,TQ1780080050,19,GSM,1800,26,32,,51.506605,-0.302441
T-Mobile,90774,TQ1780080050,16,GSM,1800,25,32,,51.506605,-0.302441
T-Mobile,90775,TQ2165083269,12.5,GSM,1800,26,32,,51.534722,-0.245877
T-Mobile,90775,TQ2165083269,12.5,GSM,1800,27,32,,51.534722,-0.245877
T-Mobile,90775,TQ2165083269,12.5,GSM,1800,26,32,,51.534722,-0.245877
T-Mobile,90776,TQ2710081770,71.4,GSM,1800,26,32,,51.520048,-0.167874
T-Mobile,90776,TQ2710081770,71.4,GSM,1800,26,32,,51.520048,-0.167874
T-Mobile,90776,TQ2710081770,71.4,GSM,1800,26,32,,51.520048,-0.167874
T-Mobile,90777,TQ2327579600,20,GSM,1800,27,32,,51.501392,-0.223741
T-Mobile,90777,TQ2327579600,19,GSM,1800,26,32,,51.501392,-0.223741
T-Mobile,90777,TQ2327579600,20,GSM,1800,27,32,,51.501392,-0.223741
T-Mobile,90779,TQ0605082500,22,GSM,1800,27,32,,51.530956,-0.470959
T-Mobile,90779,TQ0605082500,22,GSM,1800,27,32,,51.530956,-0.470959
T-Mobile,90779,TQ0605082500,22,GSM,1800,27,32,,51.530956,-0.470959
T-Mobile,90780,TQ4510088322,25,GSM,1800,26,32,,51.57459,0.094121
T-Mobile,90780,TQ4510088322,25,GSM,1800,22,32,,51.57459,0.094121
T-Mobile,90780,TQ4510088322,25,GSM,1800,23,32,,51.57459,0.094121
T-Mobile,90781,TQ3499067850,16,GSM,1800,24,32,,51.393113,-0.059523
T-Mobile,90781,TQ3499067850,16,GSM,1800,23,32,,51.393113,-0.059523
T-Mobile,90781,TQ3499067850,16,GSM,1800,23,32,,51.393113,-0.059523
T-Mobile,90782,TQ0613080200,13.5,GSM,1800,26,32,,51.510266,-0.470499
T-Mobile,90782,TQ0613080200,13.5,GSM,1800,26,32,,51.510266,-0.470499
T-Mobile,90782,TQ0613080200,13.5,GSM,1800,26,32,,51.510266,-0.470499
T-Mobile,90785,TQ1105076450,14.5,GSM,1800,26,32,,51.475611,-0.400803
T-Mobile,90785,TQ1105076450,14.5,GSM,1800,26,32,,51.475611,-0.400803
T-Mobile,90785,TQ1105076450,14.5,GSM,1800,26,32,,51.475611,-0.400803
T-Mobile,90786,TQ3105968493,13,GSM,1800,24,32,,51.399814,-0.11576
T-Mobile,90786,TQ3105968493,13,GSM,1800,26,32,,51.399814,-0.11576
T-Mobile,90786,TQ3105968493,13,GSM,1800,26,32,,51.399814,-0.11576
T-Mobile,90790,TQ2362078455,38,GSM,1800,26,32,,51.491025,-0.219174
T-Mobile,90790,TQ2362078455,38,GSM,1800,26,32,,51.491025,-0.219174
T-Mobile,90790,TQ2362078455,38,GSM,1800,26,32,,51.491025,-0.219174
T-Mobile,90792,TQ3596173360,22,GSM,1800,26,32,,51.442402,-0.04346
T-Mobile,90792,TQ3596173360,22,GSM,1800,26,32,,51.442402,-0.04346
T-Mobile,90792,TQ3596173360,22,GSM,1800,26,32,,51.442402,-0.04346
T-Mobile,90793,TQ3230068250,32.4,GSM,1800,26,32,,51.397342,-0.09802
T-Mobile,90793,TQ3230068250,31.7,GSM,1800,26,32,,51.397342,-0.09802
T-Mobile,90793,TQ3230068250,31.7,GSM,1800,26,32,,51.397342,-0.09802
T-Mobile,90795,TQ4389785632,12,GSM,1800,27,32,,51.550725,0.07567
T-Mobile,90795,TQ4389785632,12,GSM,1800,27,32,,51.550725,0.07567
T-Mobile,90795,TQ4389785632,12,GSM,1800,26,32,,51.550725,0.07567
T-Mobile,90796,TQ4328485888,39,GSM,1800,26,32,,51.553181,0.066938
T-Mobile,90796,TQ4328485888,39,GSM,1800,26,32,,51.553181,0.066938
T-Mobile,90796,TQ4328485888,39,GSM,1800,26,32,,51.553181,0.066938
T-Mobile,90797,TQ1939786278,31.4,GSM,1800,26,32,,51.562249,-0.277326
T-Mobile,90797,TQ1939786278,26,GSM,1800,27,32,,51.562249,-0.277326
T-Mobile,90797,TQ1939786278,31.4,GSM,1800,26,32,,51.562249,-0.277326
T-Mobile,90798,TQ2125386015,14,GSM,1800,27,32,,51.559489,-0.250652
T-Mobile,90798,TQ2125386015,11,GSM,1800,26,32,,51.559489,-0.250652
T-Mobile,90798,TQ2125386015,14,GSM,1800,27,32,,51.559489,-0.250652
T-Mobile,90800,TQ2506274568,26,GSM,1800,26,32,,51.455771,-0.199788
T-Mobile,90800,TQ2506274568,26,GSM,1800,26,32,,51.455771,-0.199788
T-Mobile,90800,TQ2506274568,26,GSM,1800,26,32,,51.455771,-0.199788
T-Mobile,90801,TQ3117576276,16.5,GSM,1800,26,32,,51.469739,-0.11121
T-Mobile,90801,TQ3117576276,16.5,GSM,1800,25,32,,51.469739,-0.11121
T-Mobile,90801,TQ3117576276,16.5,GSM,1800,27,32,,51.469739,-0.11121
T-Mobile,90802,TQ1491088800,16.3,GSM,1800,26,32,,51.585851,-0.34121
T-Mobile,90802,TQ1491088800,14.3,GSM,1800,26,32,,51.585851,-0.34121
T-Mobile,90802,TQ1491088800,16.3,GSM,1800,26,32,,51.585851,-0.34121
T-Mobile,90803,TQ1559188838,20.7,GSM,1800,26,32,,51.586053,-0.331372
T-Mobile,90803,TQ1559188838,20.7,GSM,1800,26,32,,51.586053,-0.331372
T-Mobile,90803,TQ1559188838,20.7,GSM,1800,26,32,,51.586053,-0.331372
T-Mobile,90805,TQ2151588680,44.3,GSM,1800,26,32,,51.583386,-0.245952
T-Mobile,90805,TQ2151588680,44.3,GSM,1800,27,32,,51.583386,-0.245952
T-Mobile,90805,TQ2151588680,44.3,GSM,1800,26,32,,51.583386,-0.245952
T-Mobile,90806,TQ3487683343,20.3,GSM,1800,25,32,,51.532382,-0.055249
T-Mobile,90806,TQ3487683343,20.3,GSM,1800,27,32,,51.532382,-0.055249
T-Mobile,90806,TQ3487683343,20.3,GSM,1800,25,32,,51.532382,-0.055249
T-Mobile,90807,TQ4122883882,15,GSM,1800,26,32,,51.535672,0.036494
T-Mobile,90807,TQ4122883882,15,GSM,1800,26,32,,51.535672,0.036494
T-Mobile,90807,TQ4122883882,15,GSM,1800,26,32,,51.535672,0.036494
T-Mobile,90808,TQ3430070100,24,GSM,1800,25,32,,51.413499,-0.068584
T-Mobile,90808,TQ3430070100,24,GSM,1800,24,32,,51.413499,-0.068584
T-Mobile,90808,TQ3430070100,24,GSM,1800,27,32,,51.413499,-0.068584
T-Mobile,90816,TQ2376085940,22.6,GSM,1800,26,32,,51.558271,-0.214528
T-Mobile,90816,TQ2376085940,22.6,GSM,1800,26,32,,51.558271,-0.214528
T-Mobile,90816,TQ2376085940,21,GSM,1800,27,32,,51.558271,-0.214528
T-Mobile,90822,TQ4489686870,26,GSM,1800,26,32,,51.561594,0.09058
T-Mobile,90822,TQ4489686870,26,GSM,1800,26,32,,51.561594,0.09058
T-Mobile,90822,TQ4489686870,26,GSM,1800,26,32,,51.561594,0.09058
T-Mobile,90823,TQ4629587375,22,GSM,1800,26,32,,51.565771,0.11096
T-Mobile,90823,TQ4629587375,22,GSM,1800,26,32,,51.565771,0.11096
T-Mobile,90823,TQ4629587375,22,GSM,1800,26,32,,51.565771,0.11096
T-Mobile,90826,TQ4830575370,14,GSM,1800,26,32,,51.457366,0.134891
T-Mobile,90826,TQ4830575370,14,GSM,1800,26,32,,51.457366,0.134891
T-Mobile,90826,TQ4830575370,14,GSM,1800,27,32,,51.457366,0.134891
T-Mobile,90827,TQ4111782205,19,GSM,1800,26,32,,51.520629,0.034223
T-Mobile,90827,TQ4111782205,19,GSM,1800,26,32,,51.520629,0.034223
T-Mobile,90827,TQ4111782205,19,GSM,1800,26,32,,51.520629,0.034223
T-Mobile,90840,TQ3339176752,18.4,GSM,1800,26,32,,51.473499,-0.079141
T-Mobile,90840,TQ3339176752,19.25,GSM,1800,26,32,,51.473499,-0.079141
T-Mobile,90840,TQ3339176752,16.2,GSM,1800,25,32,,51.473499,-0.079141
T-Mobile,90841,TQ3102075665,37,GSM,1800,26,32,,51.464283,-0.113667
T-Mobile,90841,TQ3102075665,37,GSM,1800,20,32,,51.464283,-0.113667
T-Mobile,90841,TQ3102075665,36,GSM,1800,26,32,,51.464283,-0.113667
T-Mobile,90844,TQ3660077550,16,GSM,1800,27,32,,51.479904,-0.032651
T-Mobile,90844,TQ3660077550,16,GSM,1800,27,32,,51.479904,-0.032651
T-Mobile,90844,TQ3660077550,16,GSM,1800,27,32,,51.479904,-0.032651
T-Mobile,90846,TQ1443082170,11.5,GSM,1800,27,32,,51.526353,-0.350294
T-Mobile,90846,TQ1443082170,11.5,GSM,1800,26,32,,51.526353,-0.350294
T-Mobile,90846,TQ1443082170,11.5,GSM,1800,25,32,,51.526353,-0.350294
T-Mobile,90849,TQ3506069470,23,GSM,1800,26,32,,51.407656,-0.057901
T-Mobile,90849,TQ3506069470,23,GSM,1800,26,32,,51.407656,-0.057901
T-Mobile,90849,TQ3506069470,23,GSM,1800,26,32,,51.407656,-0.057901
T-Mobile,90850,TQ3938086860,13.6,GSM,1800,26,32,,51.562895,0.011044
T-Mobile,90850,TQ3938086860,16,GSM,1800,26,32,,51.562895,0.011044
T-Mobile,90850,TQ3938086860,13.6,GSM,1800,26,32,,51.562895,0.011044
T-Mobile,90851,TQ3248078070,23,GSM,1800,25,32,,51.485558,-0.091758
T-Mobile,90851,TQ3248078070,23,GSM,1800,25,32,,51.485558,-0.091758
T-Mobile,90851,TQ3248078070,21,GSM,1800,25,32,,51.485558,-0.091758
T-Mobile,90854,TQ3359284889,23,GSM,1800,27,32,,51.546582,-0.073165
T-Mobile,90854,TQ3359284889,23,GSM,1800,27,32,,51.546582,-0.073165
T-Mobile,90854,TQ3359284889,23,GSM,1800,27,32,,51.546582,-0.073165
T-Mobile,91009,TQ5787073595,5,GSM,1800,10,32,,51.43883,0.271677
T-Mobile,91009,TQ5787073595,5,GSM,1800,10,32,,51.43883,0.271677
T-Mobile,91009,TQ5787073595,5,GSM,1800,10,32,,51.43883,0.271677
T-Mobile,91132,TQ5153088950,3,GSM,1800,10,32,,51.578541,0.18712
T-Mobile,91134,TQ5910091520,24.5,GSM,1800,26,32,,51.599547,0.297455
T-Mobile,91134,TQ5910091520,24.5,GSM,1800,27,32,,51.599547,0.297455
T-Mobile,91134,TQ5910091520,24.5,GSM,1800,27,32,,51.599547,0.297455
T-Mobile,91147,TQ2597264270,26,GSM,1800,26,32,,51.363009,-0.190354
T-Mobile,91147,TQ2597264270,26,GSM,1800,26,32,,51.363009,-0.190354
T-Mobile,91147,TQ2597264270,28.5,GSM,1800,26,32,,51.363009,-0.190354
T-Mobile,91250,TQ0420060680,21,GSM,1800,25,32,,51.335149,-0.504044
T-Mobile,91250,TQ0420060680,21,GSM,1800,26,32,,51.335149,-0.504044
T-Mobile,91250,TQ0420060680,21,GSM,1800,26,32,,51.335149,-0.504044
T-Mobile,91311,TQ5944060440,38.2,GSM,1800,25,32,,51.320186,0.288345
T-Mobile,91311,TQ5944060440,38.2,GSM,1800,25,32,,51.320186,0.288345
T-Mobile,91311,TQ5944060440,38.2,GSM,1800,25,32,,51.320186,0.288345
T-Mobile,91319,TL4040001200,15,GSM,1800,27,32,,51.69151,0.031501
T-Mobile,91319,TL4040001200,15,GSM,1800,27,32,,51.69151,0.031501
T-Mobile,91319,TL4040001200,15,GSM,1800,27,32,,51.69151,0.031501
T-Mobile,91320,TQ0772560240,30,GSM,1800,25,32,,51.330537,-0.45359
T-Mobile,91320,TQ0772560240,30,GSM,1800,25,32,,51.330537,-0.45359
